Title,Author,Date,Link,Preview_text
"[세부 여행 : 가족여행 첫째 날] 대한항공 이코노미, 플라워 트리 스파 후기!",하늘하늘,2019. 4. 23.,https://blog.naver.com/skyww1016/221520403424,"가족여행이라 <strong class=""search_keyword"">대한항공</strong>으로 갔어요! 저가항공은 엄마가 너무 힘들어할 것 같아서요 일단 한국인들 엄청 줄 빨리 서있고요~ 그래서 제일 마지막으로 탑승 ㅋㅋㅋㅋㅋ 이제 자리에 앉았습니다 2 - 4 - 2 자리로 되어있더라고요 여권케이스! 예전에 언니가 방콕에서 사다 줬어요~ <strong class=""search_keyword"">대한항공</strong>은 사실 처음..."
대한항공 채용 대비 모의면접_원데이클래스 3차,세리나의 인생공부,2018. 11. 4.,https://blog.naver.com/amorshsh/221391499638,"이번 <strong class=""search_keyword"">대한항공</strong> 채용을 위한 스파르타 모의면접 원데이 클래스입니다!! 비수강생분들도 신청 가능한 클래스에요~ 개인 이력서 위주의 질문과 빈출 질문을 바탕으로 충분한 연습을 할 수 있도록 진행됩니다. 많이 참여해주세요.^^ -&gt;&gt; 간단한 이력서 준비해주세요! 개인 이력서를 바탕으로 나올만한..."
9월 방콕 항공권 예약: 대한항공 방콕 KE657/KE658,멘탈돼지,2018. 8. 10.,https://blog.naver.com/mental_pig/221336590829,"지푸라기라도 잡는 심정으로 <strong class=""search_keyword"">대한항공</strong> 앱에 들어갔는데 48만 원 대의 방콕 항공권이 있다. 스카이팀 마일리지도 70% 적립할 수 있다고 하니 2만 원 차이여도 <strong class=""search_keyword"">대한항공</strong> 선택해야지! 게다가 의문의 할인쿠폰까지 들어와있다. 왜 있는 건진 모르겠으나 일단은 받았으니까 쓰는 걸로. 일반석 5% 할인..."
대한항공 지상직 채용 하반기 특강,오호라,2017. 7. 27.,https://blog.naver.com/edehlrfle/221061156373,"<strong class=""search_keyword"">대한항공</strong> 지상직 채용 하반기특강 곧 8월이 다가옵니다. 2017 <strong class=""search_keyword"">대한항공</strong> 하반기 채용도 이제 한달정도 밖에 남지 않았습니다. 이제 진짜 준비를 시작해야하는 타이밍이 왔죠. 그래서 <strong class=""search_keyword"">대한항공</strong> 지상직 채용을 대비한 특강소식을 들고왔습니다. 일단 채용을 준비하기전 기본 자격조건에 대해서부터..."
Spain '17/ 대한항공 프레스티지석 인천-마드리드 구간,폴짝,2017. 9. 9.,https://blog.naver.com/carpedy/221093057296,"<strong class=""search_keyword"">대한항공</strong> 프레스티지석 좌석을 <strong class=""search_keyword"">대한항공</strong> 마일리지로 예약하기!! 6월 말 토요일 출발로 예약하기란... 정말 하늘에 별 따기 + 인내의 결실! 그렇지만 2자리를 간신히 얻고 이렇게 출발하는 감격 ~~~ 이번 여행이 더욱 뜻깊었던 것은, 내가 그동안 가보고 싶었지만 가보지 못했던 스페인 남부 여행을..."
"5월 부산 출발 다낭 대한항공 3박5일 휴양팩,세미팩 399,000원~!!",외국여행은더에이트,2019. 4. 26.,https://blog.naver.com/theeighttour/221523432352,"5월 14, 28일 뜨거운 관심을 주셨던 다낭 <strong class=""search_keyword"">대한항공</strong> 휴양 패키지 특가 날짜가 더 많이 나왔습니다 그리고 오늘 소개해드릴 패키지 상품은 전상품 모두 바나산 일정 포함되어져 있습니다!! 5월 6,10,11,12,15,17,18,19 24,25,26,27,28,29,30 15개의 날짜중 여러분이 원하시는 날짜로 선택해주세요 이번에..."
기내식 대한항공 비지니스,김감독,2019. 1. 16.,https://blog.naver.com/newspacekor/221443257588,"^ OMG~ 자리 좋다~ 진짜 맘에 듬 아~ 다리 짧아~ ㅠ.ㅠ 내가 앉은 자리는~ 일등석? 뒤에는 비지니스 석~ <strong class=""search_keyword"">대한 항공</strong>은 아시스 와인 서비스가 없음. 대신에 PORT 와인이라고 준게... 대박 맛있음~ 인천 -&gt; 하노이 구간이랑 틀리게 뭔가 주는게 많음 누워서 ^.^ 완전 '-' 자형 의자라서 허리도 안아프고 좋았음"
아랍에미리트 아부다비 강아지 검역 이민 대한항공 비행기 태워 데려가기,민트동물병원,2018. 10. 4.,http://mintlove.co.kr/221370743455,"아랍에미리트 아부다비 강아지 이민 <strong class=""search_keyword"">대한항공</strong> 비행기 태워 데려가기 안녕하세요! 민트동물병원입니다. 이번에 두바이로 가는 검역 준비를... 물론 아랍에미리트 두바이 입국시 별도의 화물기를 타고 가지는 않고 보통은 <strong class=""search_keyword"">대한항공</strong> 여객기로 가게 되므로 이동하는데는 크게 걱정하지..."
점동이 대한항공 채용하러 간다(합격 가즈아~~),착한사랑 동이쌤,2018. 6. 20.,https://blog.naver.com/dejdkim/221303172009,"있으니까요 <strong class=""search_keyword"">대한항공</strong> 채용 준비하는 여러분들도 고객을 위한 마중물 같은 인재가 되어보세요 내가 먼저 고객을 위해 안전과 서비스를 챙긴다면 고객만족은 당연히 따라올꺼에요 점동이도 학생들과 함께 마중물과 같은 존재가 되고, <strong class=""search_keyword"">대한항공</strong> 채용을 위해서 준비하고 있어요 쌤, 배고파요 하면서..."
제주도 대한항공 삼다수 하나로마트 농협 막걸리 차이,스키니,2018. 8. 13.,https://blog.naver.com/dainqueen/221338072302,"제주도 <strong class=""search_keyword"">대한항공</strong> 삼다수 하나로마트 농협 막걸리 차이 제주도 삼다수 편의점에서 아주 싸게 구매하셨다면, 비싸게 구매하신 것입니다. 하나로... 요즘은 저가항공이 워낙 대세이기도 하지만, 아시아나, <strong class=""search_keyword"">대한항공</strong>의 장점? 음료수나 콜라, 커피를 제공합니다. 물론 가격에 다 포함되어 있겠죠..."
대한항공 임원면접-이성을 볼 때 가장 중요하게 생각하는 점은?,박쌤,2019. 4. 6.,https://blog.naver.com/flygogong/221462628487,"<strong class=""search_keyword"">대한항공</strong> 임원면접-이성을 볼 때 가장 중요하게 생각하는 점은? 이성을 볼 때 중요하게 생각하는 점이란? 아주 질문이 어렵습니다. 대부분 20대라면 이성친구가 있을 수도 있고 없을 수도 있고.. 그런데 사귀기 전에 이성 친구를 사귈 때라는 뜻이 아닙니다! 이성을 사귈 때 중요하게 생각하는 점이..."
"인천 ↔ 후쿠오카 대한항공 KE788, KE789 기내식",사카린,2018. 10. 9.,https://blog.naver.com/saccharin_/221374178964,"면세찾는것도 사람이 그닥 많진 않아서 1터미널보다 훨씬 나았습니다 물론 인터넷으로 탈탈 털었기 때문에 여기선 뭐 산게 없네유 3) 마티나 라운지 <strong class=""search_keyword"">대한항공</strong> 기내식 핵 구려졌다, 그 중에서도 후쿠오카는 단거리라 LCC 급이라는 말을 보고 처음으로! 진짜 ㅋㅋㅋ 라운지가 7시 오픈인데 항상 새벽..."
"<strong class=""search_keyword"">대한항공</strong> 캐리어파손 대처 방법! 대한항공 캐리어보상 받기",초초,2018. 7. 7.,https://blog.naver.com/art_rong/221313524168,"<strong class=""search_keyword"">대한항공</strong> 캐리어파손 대처 방법 <strong class=""search_keyword"">대한항공</strong> 캐리어보상 받기 안녕하세요 초초입니다 오늘은 한 6개월은 지난 것 같은... ㅎ 블라디보스토크 갔을 때 캐리어보상 받은 후기를 쓰려고요! 나중에 써야지 하고 미루다가 여행기도 못썼는데 ㅠㅠ 이제 슬슬 짧은 것부터 짬짬이 써야겠어요 이렇게 보낼 때만..."
#대한항공 #웹/모바일체크인,모두투어춘천예약센터,2019. 4. 16.,https://blog.naver.com/oceantravel/221514742352,"가능했던 #<strong class=""search_keyword"">대한항공</strong>모바일체크인 이 가능해졌습니다. 많은 이용 부탁드립니다. 이런분들에게 아주 유용합니다. 하나. 패키지로 여행을... ^^ <strong class=""search_keyword"">대한항공</strong>이나 아시아나는 사전에 인디비 발권해도 ASR에 보이는 좌석이 한정적이라 Q,N,T로 하시면 거의 안되는구간도 있고 젤 뒷좌석만..."
"<strong class=""search_keyword"">대한항공</strong> 마일리지 제주항공권 구입/ 대한항공 프레스티지석",히로,2018. 9. 4.,https://blog.naver.com/hiro3507/221351901797,"<strong class=""search_keyword"">대한항공</strong> 마일리지가 2만3천점 정도? 있었는데 만마일리지는 작년에 부산 인천 내항기 연결편 왕복으로 구입 했고 남은 만 마일리지로 어차피 더... 갈때도 탈 수 있게 열심히 저축 해야지 #<strong class=""search_keyword"">대한항공</strong>마일리지 #<strong class=""search_keyword"">대한항공</strong>프레스티지석 #<strong class=""search_keyword"">대한항공</strong>제주 #프레스티지석 #마일리지항공권 #제주프레스티지석"
[대한항공][KE628][자카르타-인천]기내식!,아담,2019. 4. 4.,https://blog.naver.com/bestameria/221505244783,"ㅎㅎㅎ 너무 여유없는 일정에 몸이 너덜너덜 혹시 못보셨을 분들을 위해 인천-자카르타행 <strong class=""search_keyword"">대한항공</strong> 포스팅 참고해 주세용! https://blog.naver.com/bestameria/221505202359 [<strong class=""search_keyword"">대한항공</strong>][KE627][인천-자카르타][기내식] 안녕하세요 아담입니다.봄이 와서 그런지 요즘 무지하게 바쁜 나날을 보내고 있는..."
【V리그】직관후기: 18-19 V리그 대한항공-현대캐피탈(1),tomi,2019. 3. 24.,https://blog.naver.com/icn24525/221496381266,"올해는 계양에서 봄맞이 3/22(금) 계양체육관 V리그 <strong class=""search_keyword"">대한항공</strong>점보스 vs. 현대캐피탈스카이워커스 마침 A매치 휴식기에 맞춰서 찾아온 봄배구.... 그러나 원정팀 현대캐피탈 응원단 못지않게 홈팀 <strong class=""search_keyword"">대한항공</strong>도 멋진 퍼포먼스를 준비했습니다. 먼저 선수소개 영상 전의 프로모션 영상(?)부터 챔프전용..."
1월 정규반 수강신청 _ 99명 승무원 합격자 배출 &amp; 대한항공 최종면접합격!  (12/28 신청),데이지쌤,2018. 12. 22.,https://blog.naver.com/crewworld2012/221424948057,"#이스타항공승무원채용 #<strong class=""search_keyword"">대한항공</strong>채용 뿐 아니라 #아시아나항공채용 #티웨이항공채용 #에어서울채용 등 대규모 항공사 채용을 앞두고 승무원... 이번에 #<strong class=""search_keyword"">대한항공</strong>최종면접합격 #아시아나항공임원면접 2명 진출, #제주항공최종합격 등 다양한 항공사에서 크루월드 강의를 수강한 학생들이 최종..."
[대만타이베이] 대한항공 특별기내식 후기,까만냥이,2018. 5. 23.,https://blog.naver.com/indigo_35/221282515971,"1만원 정도의 쿠폰으로 서울가서 <strong class=""search_keyword"">대한항공</strong> 카운터에서 교환 2. 대만 돈으로 환전해서 내릴때 받아가기 둘 중 하나를 고르라고 하셔서 저는... 친구가 비지니스로 안 바꿔주냐고 설레발 그런 행운이 저한테 있을리없죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ USB 충전기는 제가 <strong class=""search_keyword"">대한항공</strong>에 가장 감사하는 기능..."
*closed / 대한항공 / 2019 상반기 채용 / 자소서 첨삭 진행,정민샘,2019. 3. 4.,http://cabincrew.me/221480077277,"'<strong class=""search_keyword"">대한항공</strong> 채용대비반' 2월 수업 수강생 안녕하세요, 정민샘입니다♥ 누가모라해도 <strong class=""search_keyword"">대한항공</strong> 2019 상반기 채용이 OPEN 되었습니다 :) 꼼꼼한 첨삭 및 개개인에 맞춤 자소서 첨삭을 진행 합니다. 자소서 첨삭 : Unlimited 한번도 안받아본 사람은 있어도 한번만 받고 만 사람은 없다는 생탄의 자소서..."
나트랑 자유여행 대한항공 여름특가,ONLY TOUR,2018. 6. 21.,https://blog.naver.com/kyum1008/221303902155,"나트랑 자유여행 <strong class=""search_keyword"">대한항공</strong> 에어텔 여름특가 대~~~~박!!! 나트랑 직항 <strong class=""search_keyword"">대한항공</strong>을 타고 나트랑 빈펄리조트를 즐기는데 7,8월 핫한 성수기 여름방학인데 특가 프로모션이 나왔어요!!! 이미지 클릭 시 베트남스토리 특가 에어텔로 연결됩니다. 나트랑 자유여행 전문 여행사 베트남스토리에서 대항항공..."
★대한항공 기업분석★면접 전에 이것만 알고가자!,코칭라인,2018. 7. 31.,http://coachingline.co.kr/221330021066,"전직 <strong class=""search_keyword"">대한항공</strong> 출신 코칭라인 대표 양선미입니다. <strong class=""search_keyword"">대한항공</strong> 면접 전에 반드시 이것만은 알고가셔야 합니다. 하반기에 한번 더 채용이 있을 것 같으니 지금부터 미리 <strong class=""search_keyword"">대한항공</strong>의 동향을 살펴가며 확실히 흡수해 놓아요! 2018년 <strong class=""search_keyword"">대한항공</strong> 기업분석☞ 2018년도 수익성 개선의 시기 현재 안정적으로..."
대한항공 김포 하네다 김포 기내식 (해산물식),사카린,2018. 6. 13.,https://blog.naver.com/saccharin_/221297438954,"오랜만에 <strong class=""search_keyword"">대한항공</strong> 타고 떠나는 여행이라 잽싸게 신청한 해산물식! 김포 ~ 하네다 ~ 김포 노선으로 KE2707과 KE2710을 탔어요 :) 김포~하네다~김포다 보니 젤 빠른 비행기도 9시, 제일 늦은 비행기도 약 8시네요 기본으로 주는 기내식의 경우 특히나 아침 첫비의 경우 복불복에 걸릴 확률이 높아 <strong class=""search_keyword"">대한항공</strong>..."
[지상직채용] 인천공항 대한항공 여객서비스 사원 채용,비행언니,2019. 4. 30.,https://blog.naver.com/cosea58/221526137387,"인천국제공항에서 <strong class=""search_keyword"">대한항공</strong> 여객서비스 사원을 채용하는 공고입니다. 마감 날짜가 얼마 남지 않았으니 바로 지원하세요! 인천공항 <strong class=""search_keyword"">대한항공</strong> 여객서비스 사원 채용공고 1. 담당업무 ① 병약승객 운송 안내 서비스 ② 한가족 대상고객 운송 안내 서비스 ③ 비동반소아 운송 안내 서비스 2...."
푸켓 대한항공 비지니스 클래스 (퍼스트클래스 좌석) 후기,MK,2019. 4. 18.,https://blog.naver.com/anthony3416/221516822039,"#<strong class=""search_keyword"">대한항공</strong> #비지니스클래스 #비즈니스클래스 #푸켓 #퍼스트클래스 #비지니스 #비즈니스 안녕하세요. 오늘은 푸켓여행 갔을 때 탔었던 <strong class=""search_keyword"">대한항공</strong> 비지니스 클래스에 대해 이야기해보려고 합니다. 탑승했던 좌석은 왕복 구간 모두 #프레스티지스위트 좌석이었습니다. 푸켓구간은 퍼스트클래스 좌석을..."
중국동방항공 마일리지 대한항공적립(feat.where to credit),챨리,2018. 3. 26.,https://blog.naver.com/challiya/221237805058,"중국동방항공 마일리지 <strong class=""search_keyword"">대한항공</strong>적립(feat.where to credit) 지난번 네팔 여행을 다녀오면서 중국동방항공을 이용했었어요. https... 중국동방항공은 처음 탑승하는거라 어디로 마일리지를 적립해야할지 검색하다보니 스카이팀 멤버로 <strong class=""search_keyword"">대한항공</strong>에 적립이..."
"[<strong class=""search_keyword"">대한항공</strong> 기내식] 인천 ↔ 후쿠오카 대한항공 기내식",정우너,2019. 4. 21.,https://bangj3215.blog.me/221519288166,"비빔밥 맛집, <strong class=""search_keyword"">대한항공</strong>의 단거리 비행 기내식은 무엇이 나올까요~? 여러 블로그들의 글을 봤는데 보통 인천 → 후쿠오카행에선 [바나나 머핀1... 이상으로, 인천 ↔ 후쿠오카와 같은 단거리 비행에서 나오는 <strong class=""search_keyword"">대한항공</strong>의 기내식을 살펴보았습니다. 비행마다 차이가 있을 수도 있으니 참고만..."
김해공항-방콕 대한항공 기내식,맛집애마,2018. 8. 1.,https://blog.naver.com/my15my15/221330538622,"#김해공항 #<strong class=""search_keyword"">대한항공</strong>기내식 김해공항 - 방콕 <strong class=""search_keyword"">대한항공</strong> 기내식, 역시 해외는 저가항공보다는 이름있는 항공사를 이용하는게 좌석도 편하고 밥도 주고 딱 좋은듯, 다음에 해외 가더라도, 10만원 더 주고 비행기는 편한것으로~ 레드와인을 받아들고, 소고기로 선택, 소고기가 무슨 장조림같다...."
보스턴(BOS) 대한항공 첫 상업운항,StarAlliance,2019. 4. 12.,https://blog.naver.com/jsm_0513/221512004116,"오늘 드디어 <strong class=""search_keyword"">대한항공</strong> 인천~보스턴 간 직항 상업운항이 시작되었습니다. 편명은 보스턴행과 인천행 각각 KE91편과 KE92편으로 B787-9 4호기 기체가 투입되었습니다. 내일 오후 4:25에 오늘 보스턴으로 첫 운항을 간 <strong class=""search_keyword"">대한항공</strong> B787-9 4호기 기체가 인천에 돌아올 예정입니다."
2018년 대한항공 6명 최종면접합격/제주항공합격 5명(고니쌤승무원과외....,고니쌤,2018. 12. 22.,https://blog.naver.com/symom0623/221425012110,"남승합격이 쉽지 않은 터라 아쉽게아쉽게 최탈의 아쉬움을 나누다 드디어 최합❤️ 자랑스럽다 나의 용사들ㅎㅎ <strong class=""search_keyword"">대한항공</strong>. 최종면접합격발표도 이번주에 있었죠 최대 동시합격 6명입니다❤️ 동기만들기가 항상 기분좋은 목표이자 고니이쁘니들의 소원인데 이번에는 같이 스터디하고 수업하던..."
"항공권 온라인 좌석지정하는 법 : 에어차이나, 대한항공, 아시아나, 이스타, 진에어...",찐이,2019. 4. 22.,https://blog.naver.com/wldls0903/221520146615,"#항공권 #항공권좌석지정 #온라인좌석지정 #비행기좌석지정 #사전좌석지정 #에어차이나좌석지정 #<strong class=""search_keyword"">대한항공</strong>좌석지정 #아시아나좌석지정... 사전 좌석지정 가능(무료) 불가능 (금액 추가) 항공사 에바항공 에어차이나 아시아나 <strong class=""search_keyword"">대한항공</strong> 진에어 싱가포르항공 타이항공 아랍에미리트 루프트한자..."
▶️&lt;대한항공 승무원 토익&gt;6회수업 후 &lt;810점&gt; 달성!!Rc390점!!◀️토익과외...,비법천사,2018. 6. 29.,https://blog.naver.com/shinyounju/221309308429,"▶️<strong class=""search_keyword"">대한항공</strong> 승무원 6회수업 후 토익810점!!달성!!Rc390점!! ◀️토익과외 비법천사◀️신연주 강사 <strong class=""search_keyword"">대한항공</strong> 승무원인 여학생이 처음 점수가구토익 600점 대에서 승진을 목표로 비법천사와 토익과외를 시작했어요~^^ <strong class=""search_keyword"">대한항공</strong>은 승진 대상 인증 2급 점수가 LC 365 Rc365 점으로 총 730점으로..."
2016년 대한항공 2708편 하네다공항 엔진 화재사고 - 블랙박스 대화내용,asdgw23,2019. 1. 20.,https://rhfvm1111.blog.me/221446735449,"2016년 5월 27일에 일본 하네다공항에서 발생한 <strong class=""search_keyword"">대한항공</strong> 2708편 엔진 화재사고(기종: 보잉 777-3B5, 등록번호: HL7534)에 대해... 하네다 공항 관제탑: <strong class=""search_keyword"">대한항공</strong> 2708편, 풍향은 70도,풍속은 21노트입니다. 34R(34번 우측 활주로)에서의 이륙을 허가합니다. F..."
마닐라 항공권 | 대한항공 기내식 좌석 탑승 후기,악어,2018. 5. 30.,https://blog.naver.com/kirahanabi/221287236652,"마닐라 항공권 | <strong class=""search_keyword"">대한항공</strong> 기내식 좌석 탑승 후기 글 / 사진 악어 필리핀 사방 다이빙 투어를 위해 5월 연휴, 마닐라행 비행기에 몸을 실었습니다. 그동안은 세부퍼시픽이나 필리핀항공을 이용했었는데 이번에 처음으로 <strong class=""search_keyword"">대한항공</strong>을 이용했어요. <strong class=""search_keyword"">대한항공</strong> 마닐라 기내식 및 좌석 후기..."
14. 대한항공 발리 기내식 - 스테이크??,쩡LOVE채니,2019. 1. 13.,https://blog.naver.com/utaekjin/221441141346,"<strong class=""search_keyword"">대한항공</strong> 타고 발리 가기. 사전 신청한 기내식. 글루텐 제한식. 비록 나이프가 안좋아 스테이크가 잘 썰렸지만. 이거?? 맛은 나쁘지 않네. . 일반 기내식. 치킨 or 비프 or 해산물. 아이스크림도 주고. 기념일 케잌까지. 피자 or 삼각김밥 or 바나나. 글루텐 제한식 간식. 동남아에서 멀리 있는 발리...."
"국민연금 기금위, 대한항공·한진칼 주주권행사 '찬성 8표·반대 3표'",노둣돌,2019. 1. 17.,https://blog.naver.com/nodutol/221444030061,"이날 국민연금기금운용위원회에서는 한진칼과 <strong class=""search_keyword"">대한항공</strong>에 대한 주주권 행사 안건에 대해 논의한다.2019.01.16. **********@******.*** <strong class=""search_keyword"">대한항공</strong>(003490)과 한진칼(180640)에 대한 국민연금의 적극적 주주권 행사 제안에 기금운용위원회 구성원 다수가 찬성한 것으로 확인됐다. 16일 국민연금..."
대한항공 모닝캄 카드 수령기 &amp; 요약정보입니다♥,윷요미,2018. 6. 4.,https://blog.naver.com/yutyomi/221291525255,"오늘은 <strong class=""search_keyword"">대한항공</strong> 모닝캄 카드 수령기 &amp; 요약정보입니다. 지갑에 카드 늘어나는게 굉장히 귀찮은 일이라 패스할까 싶기도 했지만, 이왕 받은거니... &lt;삼포적금은 언제나 옳다!&gt; <strong class=""search_keyword"">대한항공</strong> 홈페이지에서 로그인하고 마이페이지로 가면, 나의쿠폰이라는 메뉴가 있는데 여러쿠폰을 확인할 수 있어요...."
7월말/8월초 여름휴가는 대한항공 스위스여행 패키지로 추천안내. (with 한진관광),kaltour10,2019. 5. 4.,https://blog.naver.com/kaltour10/221529180494,"한진관광에서는 7/11,18,25, 8/1 (목) 출발 <strong class=""search_keyword"">대한항공</strong>을 전세기편을 이용해서, 스위스 패키지 9일 상품이 있습니다. 작년까지만 해도 7월과 8월 <strong class=""search_keyword"">대한항공</strong>으로 떠나는 스위스 전세기 패키지 상품의 저렴한 요금은 400만원~500만원 이고, 정규상품의 스위스패키지 상품은 작년과 동일하게 400만원..."
2018/01/24 인천공항 대한항공 제2여객터미널 :: 마티나라운지 이용후기,미랭미랭,2018. 1. 26.,https://blog.naver.com/cakei83/221193764604,"인천공항 <strong class=""search_keyword"">대한항공</strong> 제2여객터미널 마티나라운지 이용 2018.01.24 뉴역뉴역~ 도착! 7년만에 다시 찾은 감회가 새롭다.. 나 지금 뉴욕에 잇는거 #안믿김... "" 자, 오늘은 인천공항 제2여객터미널 그리고 마티나라운지 이용후기 2018년 1월18일부터 <strong class=""search_keyword"">대한항공</strong>은 제2여객터미널에서 운항을 한다. 우아 진짜..."
"대한항공, 강원도 산불피해지역에 긴급 구호품 지원",교통뉴스 TV,2019. 4. 7.,https://blog.naver.com/cartvnews/221507875159,"6일, 강원도 산불피해지역 이재민 위해 생수, 담요 전달 글로벌 물류기업 특성살려 국내외 재난현장 구호품 지원 <strong class=""search_keyword"">대한항공</strong>이 강원도 산불 피해 지역에 위로의 손길을 전한다. <strong class=""search_keyword"">대한항공</strong>은 6일 강원도 산불 피해 지역 이재민들을 위해 구호품 생수 12,000 병(1.5리터)을 긴급 지원했으며 이어 담요..."
"2018년 1월 12일 인천공항 전망대-대한항공 A380, 아시아나항공 A350",HADES0724,2018. 1. 25.,https://blog.naver.com/insoo9348/221192999684,"아시아나 A380 <strong class=""search_keyword"">대한항공</strong> B747 티웨이항공 B737 A380이나 B747을 보다보니 되게 작아보입니다. 메이져 항공사의 A380들과 미니비행기ㅋㅋ 델타항공의... 2터미널을 배경으로~ <strong class=""search_keyword"">대한항공</strong> A380 2터미널과 <strong class=""search_keyword"">대한항공</strong> A380 <strong class=""search_keyword"">대한항공</strong>의 2터미널 입성을 공항철도 직통열차가 환영해주고 있습니다^^"
인천공항 제2여객터미널 대한항공 칼 라운지,연이,2018. 5. 30.,https://blog.naver.com/sdyeon89/221287586604,"오늘은 인천공항 제2여객터미널 <strong class=""search_keyword"">대한항공</strong> 라운지 소개해드릴까해요. 제2여객터미널은 처음인데 한산하고 깔끔한 느낌? 그렇지만 뭐가 어디있는지 모르겠는 게 문제 지나가다가 수화물 측정기가 있길래 재봤더니 19.8kg 전 인천-파리 구간 <strong class=""search_keyword"">대한항공</strong> KE901편 프레스티지석으로 갈 예정이라 A카운터..."
서류통과 대한항공 면접 가자^^(승무원 나도 될 수 있다구),착한사랑 동이쌤,2018. 6. 30.,https://blog.naver.com/dejdkim/221309956080,"<strong class=""search_keyword"">대한항공</strong> 서류 발표가 나고 다음주부터 바로 면접을 시작하네요 열심히 준비해서 다들 좋은 결과 만드세요^^ 열심히 응원할께요ㅎㅎ 이번에 다행이도 동이쌤과 함께 지원한 학생들이 전원 서류 통과해서 좋아요^^ 이제 또 다시 시작이니까 우리 <strong class=""search_keyword"">대한항공</strong> 면접 착실하게 준비하자 우리는 오늘부터..."
김해공항 국내선 대한항공 라운지,히카루스,2018. 7. 2.,https://blog.naver.com/skyhero01/221311095235,"라운지가 <strong class=""search_keyword"">대한항공</strong>만 들어와있습니다. 출장 겸 겸사겸사 들렸는데 국내선이라서 김포랑 김해랑 똑같더군요... 잠깐 쉬었다 가기엔 충분합니다. 위치는 2층 오른쪽 끝 제주에어 옆에 있어요. 들어갈려는데 귀빈실 vip라는 글 보고...... ㅎㅎㅎ 통로를 들어가자마자 안쪽에 <strong class=""search_keyword"">대한항공</strong> 라운지가 보입니다...."
미국에서 한국 가는 대한항공 항공권 싸게 구입하는 방법 (Delta expands...,곰탱이,2018. 5. 8.,https://blog.naver.com/ilovebusybee/221270413601,"델타항공권이지만 실제 탑승은 <strong class=""search_keyword"">대한항공</strong> 예를 들어서 샌프란시스코에서 인천으로 가는 항공권의 스케줄을 보면 할인항공권 사이트에 따라서 델타항공권을 보여주지 않는다. 델타항공은 <strong class=""search_keyword"">대한항공</strong>편을 코드쉐어로 이용할 수 있고 가격도 $100 저렴하다. 물론 가격은 시즌마다 변하는데 코드쉐어..."
조양호 대한항공 한진그룹 회장 사망 원인은? 별세소식!,브래드,2019. 4. 8.,https://blog.naver.com/passionceo1/221508676198,"1974년 <strong class=""search_keyword"">대한항공</strong>에 입사해 1984년 정석기업 사장, 1989년 한진정보통신 사장을 지냈다.1992년 <strong class=""search_keyword"">대한항공</strong> 사장에 오른 뒤 1996년 한진그룹 부회장, 1999년 <strong class=""search_keyword"">대한항공</strong> 회장, 2003년 한진그룹 회장 자리에 오르며 선친에 이어 그룹 경영을 주도했다. 1996년 국제항공운송협회(IATA) 집행위원회 위원을 거쳐..."
대한항공 보잉 747 여객기 착륙시의 날개 변화가 궁금(?) 인천-프라하,꿀복이네,2018. 10. 7.,https://ssunsett.blog.me/221372977909,"ㅠ 그 첫번째 발돋음으로 신시하고 소오름 돋았던 <strong class=""search_keyword"">대한항공</strong> 보잉 747 여객기에 대해 알아보려고 합니다. 일단 747은 굉장히 큰 비행기에요. 인천공항 제2터미널에서 처음 봤을 때 너무 크고 뭐랄까 등이 높이 올라와있어서 뭔가 붕어같은 느낌이 들어서 계속 붕어라고 불렀던 기억이 있습니다...."
나고야자유여행 :: 나고야행 대한항공 탑승 /OTO일본유심,쵸나,2017. 10. 12.,https://silvia1989.blog.me/221115595507,"안녕하세요 쵸나예요 :) 연휴기간 다녀왔던 일본 나고야 자유여행 후기 시작해보려구해요 ~ 이번 나고야행으로가는 <strong class=""search_keyword"">대한항공</strong>! 이번 연휴기간 인천공항 사람 어마무시하기로 기사가 많이 나왔죠~ 그래서 저도 미리 <strong class=""search_keyword"">대한항공</strong> 모바일 체크인을 이용해서 조금 더 수월하게 체크인을 하고왔어요! 이렇게..."
"개돼지 같은 민심#<strong class=""search_keyword"">대한항공</strong> 조양호 회장 경영권 박탈,대한항공 박창진,조현아 땅콩회항",Syameulret,2019. 3. 29.,https://blog.naver.com/syameulret/221500609677,"https://news.naver.com/main/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=101&amp;oid=047&amp;aid=0002221722 [주총 현장] 조양호 한진회장, 20여년만에 <strong class=""search_keyword"">대한항공</strong> 경영권 잃다 [현장] <strong class=""search_keyword"">대한항공</strong> 주총서 조 회장 이사 재선임 부결... ""총수 일탈에 주주들의 심판"" [오마이뉴스 글:신상호, 사진:이희훈] ▲ <strong class=""search_keyword"">대한항공</strong> 조양호 '경영권 박탈..."
[승무원과외 뷰티크루]2019년 대한항공 상반기 실무합격자,현지샘,2019. 4. 5.,https://blog.naver.com/hyunjifly/221506151520,"어제 떨리는 <strong class=""search_keyword"">대한항공</strong> 1차면접 결과 발표가 있었죠~ 저도 정말 떨리는 마음으로 가르친 학생들 모두 좋은 결과가 있기를 간절히 바라고 있었는데 감사하게도 정말 많은 학생들이 합격 소식을 들려주었습니다 (인스타로 확인해주세용 ^^) 뷰티크루 학생들에게는 각자에게 맞는 컬러와 모양을 추천해..."
